id,hospital_id,blood_type,resource_type,requested_quantity,urgency_level,status,created_at
b8846cf1-6b97-4b6d-b41f-9bb9adcdcabf,27d084e7-8ed8-45d2-a84e-53baac7ce5ed,O+,PLATELETS,2.0,HIGH,OPEN,2025-04-01T08:23:00
c8445ded-4d19-480b-a6de-e14500d09ca7,27263d75-3ffc-40d8-9284-b879eb76ee91,B-,BLOOD,3.0,MEDIUM,OPEN,2025-02-23T15:41:00
bfa93c49-8ae6-4985-822a-69b8cc4583c9,67f4390c-e55f-45ca-bbd4-48548deb2ea1,O+,PLATELETS,2.0,MEDIUM,OPEN,2025-02-12T14:07:00
3e5c572e-07e5-4739-80ed-ba352f4d33cd,97e594a3-8b42-46e2-880e-a9d1eecbe364,O+,PLASMA,1.0,LOW,OPEN,2025-02-01T18:31:00
b4c45a7b-3bf1-4e79-b136-2760e1712184,2f67a81d-364c-4a40-96bc-51f7e05c5451,B+,BLOOD,4.0,CRITICAL,OPEN,2025-03-08T01:58:00
1415d48b-d081-4e41-ad85-a42e9d5dc907,32beda04-e468-415d-90da-f691517863ef,A+,PLASMA,4.0,CRITICAL,OPEN,2025-01-21T02:16:00
277bfb83-9e7d-483f-a4e1-3370decf0318,e5648f20-79f1-4ba4-afb0-0f85936764a2,O+,BLOOD,2.0,MEDIUM,OPEN,2025-03-18T03:13:00
fdf07deb-c49a-44c7-af6d-784126f2bc7d,297ebaa0-7b15-4bc5-9b2a-73bb52150dfa,A+,PLASMA,4.0,HIGH,OPEN,2025-02-18T17:44:00
367dbf3a-b42b-4dc8-bf5c-92298eff737f,299be325-f107-4025-a021-325c5fcc8657,A+,BLOOD,3.0,CRITICAL,OPEN,2025-02-04T03:07:00
f49f07d8-49f8-4924-a7b4-aefca3fcd8bd,6e41eef4-7d86-4b45-a79d-1bf07eb888fc,A-,BLOOD,2.0,HIGH,OPEN,2025-01-13T15:28:00
6f0b6e2c-2142-40a4-b3cd-fb553cfc0fc9,6a6dbc0a-5a7b-46e0-96a2-2817f8f81218,O+,BLOOD,2.0,HIGH,OPEN,2025-03-17T23:05:00
3ca55773-3182-40b3-bbf0-154ebd756d42,9f52198f-b4f2-4651-b553-4a8c29a1611d,O+,BLOOD,6.0,MEDIUM,OPEN,2025-02-24T13:42:00
2a107141-4bcc-4c17-a656-f3de73412f13,431e30ca-4d43-4dc7-a5a3-d4a182e0d424,A+,BLOOD,2.0,LOW,OPEN,2025-01-12T01:35:00
621b2bb4-9f53-4023-982d-85edbdf72455,925d1937-0e28-436e-8e87-638e8c0dc516,B+,PLATELETS,4.0,MEDIUM,OPEN,2025-02-19T13:57:00
51097f9b-b3a3-4b4c-97db-57792bde2f3f,05162118-4dc0-477e-8397-f261704461d6,O+,PLATELETS,2.0,CRITICAL,OPEN,2025-01-27T21:45:00
1a4c46c1-373c-4921-bb44-c100570bd7cb,3c2abaaa-9fb9-4a92-a2e8-d281f3ebf571,O+,BLOOD,6.0,MEDIUM,OPEN,2025-04-30T12:40:00
da21cbdb-4062-49c4-9ee7-38edeff297a9,ae9590ca-48f5-41ac-b265-9234d1fc0d18,A+,BLOOD,2.0,MEDIUM,OPEN,2025-03-03T16:32:00
d66fb0b4-2847-48f3-8d39-1ba5fa060291,5a60ff0c-4b8a-4b31-b23a-1adb57f1109e,B+,BLOOD,2.0,MEDIUM,OPEN,2025-01-21T17:12:00
b5afdf64-0940-472c-a2c9-960537793214,48e94273-846d-445a-8bdb-ec92c97f3ef3,A+,BLOOD,2.0,LOW,OPEN,2025-02-10T09:50:00
01c5dc13-745c-4823-bec7-18f8a20b9f95,9f38e6e8-9b05-4da5-8ecd-ee9d3579637e,O+,PLASMA,3.0,LOW,OPEN,2025-01-05T11:23:00
38e39fde-1900-4a16-b8ec-e2150a1b4d7c,da22fe03-0e67-40d8-a55c-a984398d9c70,B+,PLASMA,4.0,MEDIUM,OPEN,2025-04-08T16:23:00
f46b5f8b-6f44-4262-8f12-35e414f92970,15ed502d-793c-4165-9346-cad0e6270994,O+,BLOOD,3.0,CRITICAL,OPEN,2025-04-05T03:08:00
1a451fcf-007d-4f49-a582-a69e9e239479,4f680623-8363-404a-934d-789de08e38d8,O-,PLATELETS,4.0,LOW,OPEN,2025-01-15T17:04:00
5a6d8c30-0bd5-41cb-9282-efa0257509c5,14808cf5-e3d3-4545-bca7-4cda8c8f643b,A+,BLOOD,2.0,HIGH,OPEN,2025-03-09T22:45:00
49a1815e-ffef-4e88-b325-9dda80dd698c,d784f578-8ccd-47f0-8616-88f0e4bb4c6d,O+,BLOOD,6.0,HIGH,OPEN,2025-03-23T16:33:00
09fe608e-ad7a-4945-8fc8-13f53bd8f981,a586e0ae-61dd-40bb-9139-93e35bbda34d,A+,BLOOD,3.0,MEDIUM,OPEN,2025-03-11T21:52:00
bf177517-f8e4-47ad-9941-6ffaf6395c75,df1a01d6-e7da-4c0c-b34b-845332de0d9e,B+,PLATELETS,4.0,MEDIUM,OPEN,2025-01-13T14:08:00
717794d8-a138-4cc1-999d-6e4de6f6d465,11109440-f02a-4d23-b068-676b4285f652,O+,BLOOD,2.0,CRITICAL,OPEN,2025-04-20T15:04:00
f4c2a40b-5ba2-40ea-a52c-3dba4690ba4e,258a6eef-10a0-4dea-8b2b-5ba36d2faf2f,A+,BLOOD,3.0,HIGH,OPEN,2025-03-21T12:43:00
3cc2c7f1-cff4-4173-8ffa-82580fa275e0,2292e7d6-2f76-4a55-829a-f2e924f95e26,O+,PLATELETS,4.0,HIGH,OPEN,2025-02-28T19:08:00
1aa2712a-1a48-4b74-a5d1-f31f88c98f62,35fa2da1-cdb7-460e-af18-49de6cd282a1,O+,BLOOD,4.0,HIGH,OPEN,2025-04-20T04:37:00
f9ae4173-57c5-4f96-8e29-ba0558a5adff,79866256-440f-4a9e-ab92-b5e34bbb1b4c,O-,BLOOD,2.0,CRITICAL,OPEN,2025-01-23T00:27:00
6b65dca2-a738-4b62-9b1f-56a4fd6f609d,67e54e3d-0d7f-48f8-abca-30a4fda433db,B+,BLOOD,4.0,LOW,OPEN,2025-01-10T10:53:00
162d6359-9c0d-4ed3-ad79-2b2234febc99,330d557d-0f79-486c-a848-306406f62870,O+,PLATELETS,1.0,MEDIUM,OPEN,2025-03-30T10:09:00
e4a9fd36-5950-4cf4-b8fd-5745424b408f,f8c2c300-fdb4-4507-9087-ea3f9732e431,O+,BLOOD,2.0,HIGH,OPEN,2025-01-29T02:10:00
41dba6c0-3829-4fde-a67c-b3f3857cd592,c70cfa37-78fd-4c21-ae24-24b323708acf,O+,BLOOD,2.0,HIGH,OPEN,2025-02-08T11:22:00
ee1fe56e-38f5-42e3-9844-b450bd4bf51c,a81bc94f-b1b5-4125-969f-f63953d26893,A+,PLATELETS,4.0,MEDIUM,OPEN,2025-02-18T11:54:00
8cb597b3-07d4-44fb-8f23-4d51b342caa7,6492ea4c-60b1-4da4-adf6-52502d171573,B+,BLOOD,1.0,HIGH,OPEN,2025-02-12T18:12:00
555f4547-cf78-4aeb-9a12-1d95f7470378,36db4a86-3f74-4849-991d-f41102b9df39,B+,BLOOD,6.0,MEDIUM,OPEN,2025-04-05T00:17:00
42183af2-6a8c-49b2-8986-38614157d6d7,50791c96-090a-458c-9e08-44aedca91c8c,A+,BLOOD,2.0,HIGH,OPEN,2025-04-17T16:19:00
972ae492-8bc9-47c1-b1f6-8f1a45003649,94f7f657-a1f1-492b-983e-5299c5a97476,O+,PLASMA,4.0,HIGH,OPEN,2025-04-02T01:05:00
20e59d04-0c4d-49e4-855d-0459d8507e39,3c0990df-7ad8-4e09-8446-ee811a71dcac,O+,BLOOD,4.0,HIGH,OPEN,2025-04-20T09:10:00
e995e140-2d12-4ff2-9fdd-651e83c10f50,51287d26-2f73-4056-9584-0dac6d866b1a,B+,BLOOD,4.0,CRITICAL,OPEN,2025-04-10T02:09:00
2fd798b1-8b69-4b29-9928-47964f7730aa,a3dba07a-7cb9-4061-93bf-ef61205e40b0,O+,BLOOD,2.0,CRITICAL,OPEN,2025-04-23T10:39:00
945ca506-79b0-480f-a940-a5da4dcb00de,af19e0a1-a0e5-4bc6-bf2b-4e98fd262426,AB+,BLOOD,6.0,CRITICAL,OPEN,2025-04-14T06:21:00
151ef8ab-7cff-4e63-a080-4ec2e1298a3b,2445f356-e41b-49ab-8654-0e5b8c3b37af,O+,PLATELETS,4.0,MEDIUM,OPEN,2025-01-08T00:52:00
da6627c9-19b9-40fa-be96-b8a2bdbd257b,8d5e518e-7411-4dc3-ade9-1ab83a200f42,O+,BLOOD,1.0,MEDIUM,OPEN,2025-01-14T20:02:00
225be3c6-f47e-4305-9858-238d2a2250c7,5210d845-25d3-4416-b93a-22c239fb5094,O+,BLOOD,6.0,MEDIUM,OPEN,2025-04-09T10:16:00
afd6e803-244c-4f6d-a8c2-723628becff3,8dbe8a8b-c56f-481b-9acb-16a597985546,O+,BLOOD,6.0,MEDIUM,OPEN,2025-02-05T23:49:00
cc01587f-d5d6-4a45-8a67-0717c3772ede,643750d6-615a-458f-a101-d5f0f020f48b,O+,PLATELETS,4.0,CRITICAL,OPEN,2025-03-13T02:39:00
67bee650-5073-46f8-b305-d5560744e67d,dd3ad4ac-5996-469c-87ac-9bd7ee432638,B+,BLOOD,6.0,HIGH,OPEN,2025-01-06T04:31:00
0182dd24-bb51-4654-95e4-a2bcaed237e2,8f8ac6a6-559d-4bd1-ad63-e6179186ab66,O+,BLOOD,6.0,MEDIUM,OPEN,2025-04-04T02:18:00
1aa31682-6911-4402-b072-652cda6c126a,9f3fa449-7632-426e-b3f9-9bb0f6bbfdec,B+,BLOOD,6.0,LOW,OPEN,2025-02-21T13:30:00
9235003d-3989-4941-9cca-670f926817fa,084a1162-3515-48ad-b8c0-e74ec13a5b0d,O+,PLATELETS,2.0,HIGH,OPEN,2025-04-27T21:25:00
92df7e59-4664-42a2-86dd-cf611090a718,5b732bf6-b9cc-4ce1-afd6-1f99e5bca6d8,O+,BLOOD,2.0,HIGH,OPEN,2025-03-19T09:04:00
253f1204-f66f-4a92-8ee5-464528926451,056aa586-4848-4d38-bacb-0aa18366d6d1,A+,BLOOD,6.0,CRITICAL,OPEN,2025-01-11T05:10:00
5bbdd91e-fd16-487e-b5ee-1a7dd65e9afc,6c8ea9a4-723d-462c-af36-0057ab619fc4,O+,BLOOD,3.0,LOW,OPEN,2025-03-12T22:30:00
42bd63f0-d49d-4173-b769-b44e84fdf81d,a4de9dbd-c9ac-41c1-9040-d065f862251d,O+,BLOOD,3.0,HIGH,OPEN,2025-02-04T19:21:00
a5275a53-9530-4fe7-8182-f8bdd1a6ae12,f4f8f635-8193-4bb5-8c77-4d9a2c7b34b2,O+,PLATELETS,4.0,MEDIUM,OPEN,2025-01-25T12:20:00
90de5893-f30d-47af-9854-08cc223fc62f,ea9b0ca7-705c-48d5-9fbd-5dcc8243dcdb,A+,PLATELETS,6.0,HIGH,OPEN,2025-02-24T11:46:00
0a6e7202-b29a-4eb6-9fbc-37d5349938bb,ab62188c-f217-4fff-96bf-59d464b4c795,B+,BLOOD,2.0,MEDIUM,OPEN,2025-03-10T01:08:00
e8c4d651-2629-436e-8fe6-d8ad1f037125,3e37c5fc-65ba-463d-bcc9-9e14ef1aa58c,B+,BLOOD,2.0,HIGH,OPEN,2025-03-29T21:35:00
3e0b363a-6f06-42dc-a1fc-7380d44e6f84,04a46538-0b01-471e-bbb6-3fbb7aa0da79,B+,BLOOD,1.0,MEDIUM,OPEN,2025-02-24T11:15:00
6c29f4de-216d-41de-8164-2776bd50c950,df4911c1-28cb-4986-885d-e08ca552fb0f,A+,PLATELETS,3.0,CRITICAL,OPEN,2025-01-21T21:17:00
d3107006-d9ac-4ecb-b1b2-e2b18c04e5fa,c1b70273-f77b-4a38-9a0b-e26b32da9f9d,A+,BLOOD,3.0,CRITICAL,OPEN,2025-02-12T07:09:00
5c03395a-4ede-467d-9bae-d2698432c418,1512414c-f900-45eb-9b3d-46339ca6de9a,O+,BLOOD,1.0,HIGH,OPEN,2025-01-09T15:18:00
c3c1d9c4-04fd-42f9-b1ef-adc737d5473c,e98ea775-e663-4983-ad86-9377d000793a,B+,PLATELETS,3.0,MEDIUM,OPEN,2025-04-16T00:26:00
295908fb-f40a-4f74-af35-86dd444c0f2c,d7453415-0484-422d-8fd2-5a9d95ef8ec0,O+,BLOOD,2.0,MEDIUM,OPEN,2025-01-28T06:52:00
8d76ef02-9599-49ff-b05b-58273e648111,0ffe59fc-4459-462e-8bc2-6b7dba428da8,O+,PLATELETS,2.0,LOW,OPEN,2025-04-09T14:46:00
8f585f33-a16c-495e-b94e-364be546dd05,361f3aff-639e-46ec-ae52-e83acba1edac,B+,BLOOD,2.0,HIGH,OPEN,2025-02-02T09:48:00
3656ef66-5edc-41bd-95d8-276a24feaf1f,0ff50e18-251d-4d10-abeb-c9dd521a5ec1,O+,BLOOD,2.0,LOW,OPEN,2025-03-27T00:32:00
01418a2b-4770-425b-a4c5-f927ec12cbf6,8d7f0214-8e18-44ed-8400-206b6c0a0d0a,A-,PLATELETS,3.0,HIGH,OPEN,2025-03-27T02:56:00
43c4da22-8758-4f27-a87a-015127009812,883c3558-ef33-4a8f-92e2-7ce497ab62f7,O+,PLASMA,2.0,MEDIUM,OPEN,2025-03-26T21:01:00
a4eb0728-892d-42ea-924f-1c84003f0766,17955567-c609-4554-87b2-fdfdb9ebeb8e,O+,BLOOD,1.0,CRITICAL,OPEN,2025-03-09T02:32:00
c7b1e2b2-20dc-4e58-b0e5-6f4636dee73d,59e4ff09-3304-45f1-807d-ec4308a34248,O+,BLOOD,3.0,CRITICAL,OPEN,2025-02-11T02:13:00
5401b724-e7c9-4301-b250-684bc63f52be,f844d52c-f0d2-439e-8651-16fdfa23cb17,O+,BLOOD,4.0,HIGH,OPEN,2025-03-02T05:03:00
497c4612-6169-4f52-b02f-e26ba1588015,aaa0266c-1670-4a0e-a6d1-4fda4a554935,AB+,BLOOD,1.0,CRITICAL,OPEN,2025-02-18T00:31:00
6e740893-7f7b-4822-8315-b6daa343a318,ee8172e8-d710-4f8a-9d5a-16f53dfd19b7,A+,BLOOD,4.0,CRITICAL,OPEN,2025-04-22T15:43:00
588cb5b8-25e6-4e35-b5fd-364f829a084b,43b6e18b-283c-4e6b-9b5c-6fa36a8a1dd1,A+,BLOOD,3.0,HIGH,OPEN,2025-02-18T18:34:00
9ceb093d-cc06-49ad-8e96-3e1bbf3826bc,490f7761-84b5-41f0-9c32-bb5f38ce68c7,O+,BLOOD,1.0,LOW,OPEN,2025-01-19T08:27:00
56e2d5b8-612e-4b66-9add-dc28d40e14d1,c2f4d305-b3e0-43ef-bc90-371071261b45,A+,PLATELETS,2.0,HIGH,OPEN,2025-02-15T03:46:00
a68c0d83-77ff-4d61-83df-f44e67938833,3456b561-c83f-4dea-b58a-9773f782f66d,AB-,BLOOD,2.0,MEDIUM,OPEN,2025-03-10T19:23:00
29a31e1a-99f0-455e-b3d3-d2c3bc476f22,fbe5fe10-f9d1-47b5-bcda-fd3d0e46b979,O+,BLOOD,1.0,MEDIUM,OPEN,2025-03-10T08:03:00
4bd3ea21-842b-4c4e-bf81-410dee2c410f,2873b875-d656-4630-8296-a4049835c58b,B+,PLASMA,4.0,CRITICAL,OPEN,2025-04-06T21:12:00
30d0b02b-76ed-4f5b-96f9-082ff309d6a6,161e9603-3f66-4388-81f4-27830243c1aa,O+,PLASMA,2.0,MEDIUM,OPEN,2025-04-05T10:18:00
36391d36-ca47-4959-b5cd-0be78261b22f,83cfb331-3188-429a-b290-156ef5a5a7f4,O+,PLATELETS,1.0,HIGH,OPEN,2025-03-07T22:32:00
11aab4c0-2277-4234-826f-7ba26c577773,b3fdb625-972e-4d26-a1d6-1f4c65c23f08,O+,BLOOD,3.0,MEDIUM,OPEN,2025-04-04T20:17:00
3d5d5a76-01d4-4fe6-959c-df1a894ba50c,a4f9d6e6-f598-4b44-aabf-a76f84a0d6f2,B+,BLOOD,4.0,CRITICAL,OPEN,2025-04-27T02:39:00
ba098e86-806e-49ea-84f5-488ba2f1d59e,d5b85a30-99c0-4f66-aea5-45c493c93ed7,O+,BLOOD,1.0,HIGH,OPEN,2025-01-22T23:06:00
c1d032b8-c93e-4035-a7e6-b00b5ca6c42e,7cb612f3-da8e-401e-867e-f62241db43ad,A+,BLOOD,3.0,HIGH,OPEN,2025-03-05T16:50:00
4dd498b4-10cd-4fc3-9a11-8df525ac6fe1,8ff3abac-c941-4e13-839d-741ba211b94a,AB+,PLASMA,2.0,CRITICAL,OPEN,2025-04-06T04:23:00
475dab99-5609-464c-8846-0dbbc97989ac,372c36cb-28c4-4e67-bb22-face11c8fbcc,B+,BLOOD,2.0,CRITICAL,OPEN,2025-02-03T23:38:00
f3bb8bf4-06c9-4236-85db-d74d6df5edcf,ac47e120-58db-493e-ad3a-4b9e18f95004,O+,BLOOD,4.0,MEDIUM,OPEN,2025-03-10T12:32:00
b66b975f-5f00-449c-9b11-9dde0466c3dc,8d7dc234-ec37-436b-82a2-2d587604271a,A+,BLOOD,1.0,CRITICAL,OPEN,2025-01-08T17:02:00
6df4b08d-39d0-40a3-a286-5ac238b6f4b3,cd177444-92ed-4217-9e2d-63fa5c943c53,O+,BLOOD,2.0,HIGH,OPEN,2025-02-26T20:51:00
3e620bf1-e261-47a6-8ce8-852951fdb665,efcab93f-1e29-4e51-86df-843272fa05b9,O+,BLOOD,3.0,MEDIUM,OPEN,2025-03-30T15:29:00
e9b032d2-ab35-49c2-853f-e2c0f898f980,1ccb1527-3dd7-457b-8d6d-a06365c183be,A+,BLOOD,2.0,HIGH,OPEN,2025-04-14T11:57:00
b36e376e-7f2f-432d-9b86-19b1f185cf43,58f17648-1f54-4ccd-ac7f-50f573aff8aa,B+,BLOOD,4.0,MEDIUM,OPEN,2025-01-24T20:20:00
afe80d28-56fc-412a-bf63-69f8956fb4b0,ffc615fe-abe9-456c-a464-bfad6199a39f,O+,PLATELETS,4.0,LOW,OPEN,2025-02-24T08:10:00
2a04ca2c-ef77-45a4-a4f6-4ef1ed177495,da0bd453-76f6-4668-b35f-69d5528f0630,O+,PLATELETS,3.0,HIGH,OPEN,2025-04-16T05:47:00
a384081e-3118-4783-847a-b8f74e013dad,338b7f25-2c18-40fa-9038-b8974285854a,O+,BLOOD,2.0,CRITICAL,OPEN,2025-04-12T07:21:00
bb6a71f9-bc75-4f34-95df-76b036bc905e,3ee953ae-8f1d-4e4d-9fd9-2adc9bc6a95b,B+,PLATELETS,4.0,HIGH,OPEN,2025-03-28T23:34:00
f0cdea8b-c4be-424f-9bc2-3d60925b196d,b0249fc9-cbe4-4b54-9a16-bd1cd8258700,A+,PLASMA,3.0,CRITICAL,OPEN,2025-04-07T01:19:00
3297ad2a-15f2-41bc-baa1-33b8274534c4,1b6ee6b1-bb1c-4b81-b8c0-5cf24dc5cf5a,O+,PLATELETS,3.0,MEDIUM,OPEN,2025-01-03T20:23:00
7080077f-9164-4bef-aac5-f9b31255639e,8ec63c1a-e23d-42fa-8c61-c0dd10010ffd,O+,BLOOD,2.0,MEDIUM,OPEN,2025-04-25T23:07:00
3e770bb8-1673-4b73-9457-4bff5e68b20b,5a87219e-98fc-4880-862c-f8c8503b59ff,O-,BLOOD,3.0,HIGH,OPEN,2025-04-10T14:19:00
9cd1d4b5-8d3a-4b12-a773-7bf5aa93bb55,50de555c-6110-4dac-87ad-e09246ad0f4b,O-,PLASMA,6.0,MEDIUM,OPEN,2025-04-28T10:40:00
50d57dcc-5e57-4609-a92e-466f839f9c0a,35b265da-201e-494b-80e6-0b0a70b43101,O+,BLOOD,1.0,MEDIUM,OPEN,2025-04-12T20:30:00
49af40b3-3d2f-471c-8633-c7de5d642341,fb737f4f-4d9b-49bc-88b7-c7eec8b4a4b6,A-,PLASMA,2.0,MEDIUM,OPEN,2025-04-22T21:50:00
3754b9d5-d06b-4765-a37c-ec88b73f5297,bcc35551-18c8-40e5-81df-303a5db019fb,O+,BLOOD,4.0,CRITICAL,OPEN,2025-04-09T13:14:00
a12f04e6-33b3-4ab3-8a12-a1036ad1a3cd,632197fa-aa3d-49e9-93fb-faa985029ca5,O+,BLOOD,6.0,MEDIUM,OPEN,2025-01-09T18:37:00
81e9f475-97f1-4e06-9de7-360e97341f4d,5adfaa04-9569-41f5-91c6-58570e99d489,A+,BLOOD,3.0,MEDIUM,OPEN,2025-01-30T02:33:00
b6f8b6b2-31e9-4458-931f-41dc5713bac3,29571dd4-4029-4b9f-af3a-d2b61133a212,O-,PLASMA,6.0,HIGH,OPEN,2025-04-16T18:49:00
481d1e57-2d88-4caa-82a7-cb7c11f8cf42,7df21901-1691-44e7-8b51-67027e059efd,O+,BLOOD,3.0,HIGH,OPEN,2025-01-26T05:52:00
9f1768f7-cbc9-4ea3-9538-5d12b87cd47b,a511cc07-1bf4-40fe-ac02-10dd884e0b32,O+,PLASMA,6.0,HIGH,OPEN,2025-02-11T08:02:00
eb89857f-a188-4007-be09-4b1791ff58c3,ad5675a6-316a-4950-8c41-aaef912bc719,O+,PLASMA,4.0,CRITICAL,OPEN,2025-04-30T13:07:00
e81370a2-42e8-4542-af59-54cafb63ad5c,9fee2bfd-1db8-4ad5-941a-5a2c58319f01,O+,BLOOD,2.0,MEDIUM,OPEN,2025-01-04T05:28:00
1e48e546-9739-470b-915e-d3f598914905,56225fb4-1ee7-4a8e-898c-d1a636300cf7,A+,BLOOD,2.0,HIGH,OPEN,2025-03-13T11:09:00
0c37b9ab-a4fe-483f-b70d-f20af4fb0ddb,3afb3f2d-25ce-4059-a203-dbcdb07e47d3,A-,BLOOD,3.0,LOW,OPEN,2025-04-28T20:13:00
1448e846-5f62-44af-8ccd-16e0db4b2113,d5d97dcc-8033-44b7-b1c3-14619ede8eb0,A+,BLOOD,3.0,CRITICAL,OPEN,2025-03-27T15:49:00
8d26d880-d9b0-4d3c-9969-d488c989b7fa,60fb8834-ff0c-44f9-a606-00754079e088,A+,BLOOD,4.0,MEDIUM,OPEN,2025-03-22T11:55:00
ce0b92e5-3caa-483f-b5ba-e82ce6f17ab1,b0026e74-1723-43c6-bd6b-0e1c3397950e,B+,BLOOD,6.0,HIGH,OPEN,2025-01-11T15:45:00
9318dc02-da44-40a0-95d0-3814f5e5631a,34ffd5dd-876f-4f39-929f-8491409f6094,O+,BLOOD,2.0,HIGH,OPEN,2025-03-30T12:13:00
0e6858e1-8cee-4e61-a2d0-2009038041bd,7d3f40fa-81f0-472f-af18-5ccced2aa82c,O-,PLASMA,4.0,MEDIUM,OPEN,2025-02-25T11:42:00
c33e2437-ecb1-4b39-a15d-2ed0307ed332,f6611bfb-c12b-473a-8f51-93833e46ac61,O+,BLOOD,3.0,HIGH,OPEN,2025-03-31T16:24:00
b6122a45-2382-4757-8dab-8122c8ad6ad2,836bf66c-fe2c-426d-a2fd-361817c951ed,A+,PLASMA,2.0,CRITICAL,OPEN,2025-01-30T13:29:00
0ae03bdf-c9f2-4842-93ba-9cdfa1660066,5e599c04-d79c-40b9-9a07-9bad6becce7c,A+,BLOOD,4.0,CRITICAL,OPEN,2025-02-28T10:34:00
b51c8b05-f751-47ec-bb8b-489d1f21264a,ed653f6c-a7e7-4cd7-bf8a-8e046cf4ef19,B+,BLOOD,2.0,MEDIUM,OPEN,2025-04-26T08:49:00
4b2dca0c-5c5b-40dd-b22f-8a1cbb63dff2,e24ae5e9-1ac6-424a-8d50-706e87bfc0f9,A+,BLOOD,6.0,MEDIUM,OPEN,2025-04-27T04:41:00
6b2003b7-2719-4f45-97a5-0bdd2d8c4bbe,930bdf3e-af0c-46e1-b5c4-affb0127e7d0,O+,BLOOD,6.0,MEDIUM,OPEN,2025-02-15T02:39:00
f7dbbc38-e6a0-4d7c-a5a7-3946a09f3f64,3c77e9b7-7ede-4908-b8f2-bdd04102126c,O+,BLOOD,3.0,CRITICAL,OPEN,2025-02-02T19:15:00
40f2f5d5-c1e1-4107-8e40-df0cba4b3e0f,d9d16699-2886-45f9-ba40-e261db00b6e5,B+,BLOOD,2.0,MEDIUM,OPEN,2025-04-06T05:19:00
24230b93-1f2d-4cc0-89ac-3ecc25d1174d,0b1a5ae5-24d0-4d82-b74d-faad88105a1f,B-,BLOOD,2.0,MEDIUM,OPEN,2025-02-20T19:49:00
53b7f34d-a31d-4158-8ab3-b3a5482f1368,724dac24-c4e4-4b47-b26e-d8a7cfbc9def,O+,BLOOD,2.0,MEDIUM,OPEN,2025-02-05T09:44:00
48c0c442-cf12-4a4f-8524-10e8bd31c220,4ece71ce-e077-4e00-b4bb-e8ee51f7cf59,O-,BLOOD,6.0,MEDIUM,OPEN,2025-03-25T10:20:00
59c4dfb0-d19e-442f-956a-c5af650bb41b,83df4224-e292-4407-8f1d-1b126d9f8db8,O-,BLOOD,3.0,MEDIUM,OPEN,2025-03-01T12:35:00
ffeceed5-c4b2-4384-9316-ce412dfb6d89,bb151b57-04b0-4e7d-b209-901657d4ea21,A+,BLOOD,6.0,LOW,OPEN,2025-02-16T16:18:00
b6e7d79a-50af-4e63-8b92-278fa5e2b239,55023cbf-90db-4b3b-92e9-fea383fb3c7f,A+,BLOOD,1.0,HIGH,OPEN,2025-04-08T20:43:00
a13d879c-cc09-4419-ba51-3ca9ea1672de,7dff008d-efe2-44b3-a47a-200b0845edd6,A+,BLOOD,4.0,LOW,OPEN,2025-03-06T19:57:00
a6b705bd-6a0d-4926-9934-012103a4e180,3221ecb4-58f6-40bd-84de-e6947fafa238,A+,BLOOD,3.0,CRITICAL,OPEN,2025-02-28T21:49:00
7daa927b-204c-4483-ad6f-87e4d2163d63,3a59abde-6b1c-4ab1-a891-251c62ff503a,A+,BLOOD,2.0,HIGH,OPEN,2025-02-19T13:02:00
cb194738-2bb6-41c8-8844-4ae54cbe36bd,87f1c212-1fcf-4048-9932-8885519ac726,A+,BLOOD,2.0,CRITICAL,OPEN,2025-01-14T11:22:00
55984760-98c6-4c58-8205-ee876d2af86b,0935401c-8980-4e05-947e-ad7fa044b9d3,AB+,BLOOD,3.0,LOW,OPEN,2025-04-22T22:16:00
93aeb967-cc94-465f-80d1-96d056b79399,4e1d4b55-7955-4247-abf6-19c2a3a290bd,A+,PLATELETS,6.0,MEDIUM,OPEN,2025-03-23T18:13:00
ff5abf1a-6a17-499e-8019-85ffaf56045f,12f03833-9760-4a97-958c-c9921e122973,O+,PLASMA,2.0,LOW,OPEN,2025-04-02T22:17:00
8f69dab5-f823-4df5-94bd-2d3d2a0c5caf,ad3c2cdb-478f-48d9-a5f8-0322b813443a,B+,BLOOD,4.0,MEDIUM,OPEN,2025-04-29T19:17:00
aa7c4285-f161-45ba-a222-a42bcaff187c,404cc54d-395b-45b5-a78b-db0e08028509,O+,PLATELETS,2.0,MEDIUM,OPEN,2025-01-19T15:39:00
15cda58f-8d74-4182-8a4a-249b550fdb8a,ec4ec384-bae1-412a-af20-d4d3583bbfd7,A+,BLOOD,6.0,HIGH,OPEN,2025-04-11T03:15:00
2419ea9f-12cc-4504-a451-5c1a2356a546,aeeae04a-08a8-446f-83f2-16d4a2efec1b,A-,BLOOD,2.0,MEDIUM,OPEN,2025-01-09T15:42:00
2ad3fbb0-dd2c-46c8-b335-7a944099ea10,721d1a95-4cfd-4b2a-955d-2e61fb698d6e,A-,BLOOD,4.0,MEDIUM,OPEN,2025-02-08T12:40:00
96655e29-4e7c-4a6d-a343-fb860de29854,d87c088f-8d9c-4896-900c-6f91a4f29909,O+,PLATELETS,2.0,MEDIUM,OPEN,2025-01-09T23:06:00
8044f0e4-d62c-4a76-a023-a4fb90d05a8e,c29b4bf9-854e-42db-a491-7e334a73d52b,A+,BLOOD,3.0,MEDIUM,OPEN,2025-02-26T08:45:00
